2023,4,12,17,7,34,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,7,34,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-9.0
2023,4,12,17,7,34,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.17003589646703193
2023,4,12,17,7,36,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,7,39,Sensor,BQ225,machine-lab-bq225,humidity,31.79
2023,4,12,17,7,42,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,7,45,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,7,48,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,10.0
2023,4,12,17,7,50,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,7,53,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,7,53,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-10.0
2023,4,12,17,7,53,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.1889287738522577
2023,4,12,17,7,56,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,7,59,Sensor,BQ225,machine-lab-bq225,humidity,31.91
2023,4,12,17,8,2,Sensor,BQ225,machine-lab-bq225,temperature,23.92
2023,4,12,17,8,4,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.92
2023,4,12,17,8,7,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,11.0
2023,4,12,17,8,10,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,8,13,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,8,13,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-11.0
2023,4,12,17,8,13,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.20786092214663643
2023,4,12,17,8,16,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
